entry,at,order
"""mochi @ TkNg6TEK0X"" shows a 9♠, 6♥.",2021-08-09T21:09:49.615Z,162854338961500
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T21:09:48.805Z,162854338880500
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:09:46.525Z,162854338652500
"River: 6♣, 3♦, J♠, 9♣ [7♣]",2021-08-09T21:09:40.127Z,162854338012700
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:09:39.311Z,162854337931100
"""mochi @ TkNg6TEK0X"" calls 8.00",2021-08-09T21:09:23.459Z,162854336345900
"""Mo @ hOW39c8CLs"" bets 8.00",2021-08-09T21:09:20.511Z,162854336051100
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T21:09:13.199Z,162854335319900
"Turn: 6♣, 3♦, J♠ [9♣]",2021-08-09T21:09:03.722Z,162854334372200
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T21:09:02.914Z,162854334291400
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:08:58.910Z,162854333891000
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T21:08:53.210Z,162854333321000
"Flop:  [6♣, 3♦, J♠]",2021-08-09T21:08:51.645Z,162854333164500
"""antongeyyer @ al4PxvTw8i"" calls 5.00",2021-08-09T21:08:50.829Z,162854333082900
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:08:42.242Z,162854332224200
"""mochi @ TkNg6TEK0X"" calls 5.00",2021-08-09T21:08:41.383Z,162854332138300
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:08:39.217Z,162854331921700
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:08:35.236Z,162854331523600
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:08:34.210Z,162854331421000
"""Mo @ hOW39c8CLs"" raises to 5.00",2021-08-09T21:08:33.319Z,162854331331900
"""antongeyyer @ al4PxvTw8i"" posts a big blind of 2.00",2021-08-09T21:08:23.527Z,162854330352710
"""bubbles @ rYQPN15HQa"" posts a small blind of 1.00",2021-08-09T21:08:23.527Z,162854330352709
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (456.56) | #4 ""bubbles @ rYQPN15HQa"" (244.50) | #5 ""antongeyyer @ al4PxvTw8i"" (534.50) | #6 ""Mo @ hOW39c8CLs"" (389.02) | #8 ""Chairwoman @ BlykkTcaIO"" (461.08) | #9 ""fry @ 50zmWBkrSR"" (124.87) | #10 ""HundredB @ EWTAOaS4Us"" (560.65)",2021-08-09T21:08:23.527Z,162854330352701
"-- starting hand #302  (No Limit Texas Hold'em) (dealer: ""mochi @ TkNg6TEK0X"") --",2021-08-09T21:08:23.527Z,162854330352700
"-- ending hand #301 --",2021-08-09T21:08:20.601Z,162854330060102
"""mochi @ TkNg6TEK0X"" collected 33.74 from pot",2021-08-09T21:08:20.601Z,162854330060101
"Uncalled bet of 16.87 returned to ""mochi @ TkNg6TEK0X""",2021-08-09T21:08:20.601Z,162854330060100
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:08:19.789Z,162854329978900
"""mochi @ TkNg6TEK0X"" bets 16.87",2021-08-09T21:08:17.821Z,162854329782100
"Flop:  [4♣, J♥, 5♥]",2021-08-09T21:08:09.217Z,162854328921700
"""Chairwoman @ BlykkTcaIO"" calls 15.87",2021-08-09T21:08:08.408Z,162854328840800
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:08:05.990Z,162854328599000
"""mochi @ TkNg6TEK0X"" raises to 15.87",2021-08-09T21:08:05.124Z,162854328512400
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:08:00.067Z,162854328006700
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:07:58.983Z,162854327898300
"""Chairwoman @ BlykkTcaIO"" raises to 5.75",2021-08-09T21:07:58.125Z,162854327812500
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:07:55.659Z,162854327565900
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:07:52.784Z,162854327278400
"""bubbles @ rYQPN15HQa"" posts a big blind of 2.00",2021-08-09T21:07:49.197Z,162854326919710
"""mochi @ TkNg6TEK0X"" posts a small blind of 1.00",2021-08-09T21:07:49.197Z,162854326919709
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (438.69) | #4 ""bubbles @ rYQPN15HQa"" (246.50) | #5 ""antongeyyer @ al4PxvTw8i"" (534.50) | #6 ""Mo @ hOW39c8CLs"" (389.02) | #8 ""Chairwoman @ BlykkTcaIO"" (476.95) | #9 ""fry @ 50zmWBkrSR"" (124.87) | #10 ""HundredB @ EWTAOaS4Us"" (560.65)",2021-08-09T21:07:49.197Z,162854326919701
"-- starting hand #301  (No Limit Texas Hold'em) (dealer: ""HundredB @ EWTAOaS4Us"") --",2021-08-09T21:07:49.197Z,162854326919700
"-- ending hand #300 --",2021-08-09T21:07:46.283Z,162854326628302
"""HundredB @ EWTAOaS4Us"" collected 20.00 from pot",2021-08-09T21:07:46.283Z,162854326628301
"Uncalled bet of 24.00 returned to ""HundredB @ EWTAOaS4Us""",2021-08-09T21:07:46.283Z,162854326628300
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:07:45.470Z,162854326547000
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:07:44.561Z,162854326456100
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T21:07:29.025Z,162854324902500
"""HundredB @ EWTAOaS4Us"" raises to 30.00",2021-08-09T21:07:23.512Z,162854324351200
"""fry @ 50zmWBkrSR"" calls 6.00",2021-08-09T21:07:20.396Z,162854324039600
"""Chairwoman @ BlykkTcaIO"" raises to 6.00",2021-08-09T21:07:18.342Z,162854323834200
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:07:13.918Z,162854323391800
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:06:49.208Z,162854320920800
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:06:45.554Z,162854320555400
"""mochi @ TkNg6TEK0X"" posts a big blind of 2.00",2021-08-09T21:06:43.947Z,162854320394710
"""HundredB @ EWTAOaS4Us"" posts a small blind of 1.00",2021-08-09T21:06:43.947Z,162854320394709
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (440.69) | #4 ""bubbles @ rYQPN15HQa"" (246.50) | #5 ""antongeyyer @ al4PxvTw8i"" (534.50) | #6 ""Mo @ hOW39c8CLs"" (389.02) | #8 ""Chairwoman @ BlykkTcaIO"" (482.95) | #9 ""fry @ 50zmWBkrSR"" (130.87) | #10 ""HundredB @ EWTAOaS4Us"" (546.65)",2021-08-09T21:06:43.947Z,162854320394701
"-- starting hand #300  (No Limit Texas Hold'em) (dealer: ""fry @ 50zmWBkrSR"") --",2021-08-09T21:06:43.947Z,162854320394700
"""antongeyyer @ al4PxvTw8i"" shows a Q♠, Q♥.",2021-08-09T21:06:42.112Z,162854320211200
"-- ending hand #299 --",2021-08-09T21:06:40.332Z,162854320033202
"""antongeyyer @ al4PxvTw8i"" collected 8.00 from pot",2021-08-09T21:06:40.332Z,162854320033201
"Uncalled bet of 6.00 returned to ""antongeyyer @ al4PxvTw8i""",2021-08-09T21:06:40.332Z,162854320033200
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T21:06:39.525Z,162854319952500
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:06:32.844Z,162854319284400
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:06:30.509Z,162854319050900
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:06:29.562Z,162854318956200
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:06:28.656Z,162854318865600
"""antongeyyer @ al4PxvTw8i"" raises to 8.00",2021-08-09T21:06:27.774Z,162854318777400
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:06:19.588Z,162854317958800
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T21:06:18.731Z,162854317873100
"""mochi @ TkNg6TEK0X"" posts a missed big blind of 2.00",2021-08-09T21:06:14.656Z,162854317465613
"""mochi @ TkNg6TEK0X"" posts a missing small blind of 1.00",2021-08-09T21:06:14.656Z,162854317465612
"""HundredB @ EWTAOaS4Us"" posts a big blind of 2.00",2021-08-09T21:06:14.656Z,162854317465611
"""fry @ 50zmWBkrSR"" posts a small blind of 1.00",2021-08-09T21:06:14.656Z,162854317465610
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (443.69) | #4 ""bubbles @ rYQPN15HQa"" (246.50) | #5 ""antongeyyer @ al4PxvTw8i"" (528.50) | #6 ""Mo @ hOW39c8CLs"" (389.02) | #8 ""Chairwoman @ BlykkTcaIO"" (482.95) | #9 ""fry @ 50zmWBkrSR"" (131.87) | #10 ""HundredB @ EWTAOaS4Us"" (548.65)",2021-08-09T21:06:14.656Z,162854317465602
"-- starting hand #299  (No Limit Texas Hold'em) (dealer: ""Chairwoman @ BlykkTcaIO"") --",2021-08-09T21:06:14.656Z,162854317465601
"The player ""mochi @ TkNg6TEK0X"" joined the game with a stack of 443.69.",2021-08-09T21:06:14.656Z,162854317465600
"-- ending hand #298 --",2021-08-09T21:06:08.617Z,162854316861703
"""antongeyyer @ al4PxvTw8i"" shows a Q♠, Q♥.",2021-08-09T21:06:08.617Z,162854316861702
"""Mo @ hOW39c8CLs"" collected 27.00 from pot with Pair, A's (combination: A♠, A♥, J♦, 8♣, 5♣)",2021-08-09T21:06:08.617Z,162854316861701
"""Mo @ hOW39c8CLs"" shows a A♠, 8♣.",2021-08-09T21:06:08.617Z,162854316861700
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:06:07.805Z,162854316780500
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T21:06:05.430Z,162854316543000
"River: 5♣, 4♦, 3♥, A♥ [J♦]",2021-08-09T21:06:02.521Z,162854316252100
"""antongeyyer @ al4PxvTw8i"" calls 6.00",2021-08-09T21:06:01.714Z,162854316171400
"""Mo @ hOW39c8CLs"" bets 6.00",2021-08-09T21:05:57.910Z,162854315791000
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T21:05:52.075Z,162854315207500
"Turn: 5♣, 4♦, 3♥ [A♥]",2021-08-09T21:05:46.525Z,162854314652500
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:05:45.717Z,162854314571700
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T21:05:39.402Z,162854313940200
"Flop:  [5♣, 4♦, 3♥]",2021-08-09T21:05:29.393Z,162854312939300
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:05:28.584Z,162854312858400
"The player ""mochi @ TkNg6TEK0X"" sit back with the stack of 443.69.",2021-08-09T21:05:27.755Z,162854312775500
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:05:26.812Z,162854312681200
"""Mo @ hOW39c8CLs"" calls 6.00",2021-08-09T21:05:25.928Z,162854312592800
"""antongeyyer @ al4PxvTw8i"" raises to 6.00",2021-08-09T21:05:18.158Z,162854311815800
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:05:08.866Z,162854310886600
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:04:57.135Z,162854309713500
"""fry @ 50zmWBkrSR"" posts a big blind of 2.00",2021-08-09T21:04:55.216Z,162854309521609
"""Chairwoman @ BlykkTcaIO"" posts a small blind of 1.00",2021-08-09T21:04:55.216Z,162854309521608
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (246.50) | #5 ""antongeyyer @ al4PxvTw8i"" (540.50) | #6 ""Mo @ hOW39c8CLs"" (374.02) | #8 ""Chairwoman @ BlykkTcaIO"" (483.95) | #9 ""fry @ 50zmWBkrSR"" (133.87) | #10 ""HundredB @ EWTAOaS4Us"" (548.65)",2021-08-09T21:04:55.216Z,162854309521601
"-- starting hand #298  (No Limit Texas Hold'em) (dealer: ""Mo @ hOW39c8CLs"") --",2021-08-09T21:04:55.216Z,162854309521600
"-- ending hand #297 --",2021-08-09T21:04:52.298Z,162854309229802
"""Mo @ hOW39c8CLs"" collected 4.00 from pot",2021-08-09T21:04:52.298Z,162854309229801
"Uncalled bet of 6.00 returned to ""Mo @ hOW39c8CLs""",2021-08-09T21:04:52.298Z,162854309229800
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:04:51.490Z,162854309149000
"""Mo @ hOW39c8CLs"" raises to 8.00",2021-08-09T21:04:48.999Z,162854308899900
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:04:37.944Z,162854307794400
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:04:36.214Z,162854307621400
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:04:35.363Z,162854307536300
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:04:34.510Z,162854307451000
"""Chairwoman @ BlykkTcaIO"" posts a big blind of 2.00",2021-08-09T21:04:32.165Z,162854307216509
"""Mo @ hOW39c8CLs"" posts a small blind of 1.00",2021-08-09T21:04:32.165Z,162854307216508
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (246.50) | #5 ""antongeyyer @ al4PxvTw8i"" (540.50) | #6 ""Mo @ hOW39c8CLs"" (372.02) | #8 ""Chairwoman @ BlykkTcaIO"" (485.95) | #9 ""fry @ 50zmWBkrSR"" (133.87) | #10 ""HundredB @ EWTAOaS4Us"" (548.65)",2021-08-09T21:04:32.165Z,162854307216501
"-- starting hand #297  (No Limit Texas Hold'em) (dealer: ""antongeyyer @ al4PxvTw8i"") --",2021-08-09T21:04:32.165Z,162854307216500
"-- ending hand #296 --",2021-08-09T21:04:29.234Z,162854306923402
"""bubbles @ rYQPN15HQa"" collected 17.00 from pot",2021-08-09T21:04:29.234Z,162854306923401
"Uncalled bet of 12.00 returned to ""bubbles @ rYQPN15HQa""",2021-08-09T21:04:29.234Z,162854306923400
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:04:28.426Z,162854306842600
"""bubbles @ rYQPN15HQa"" bets 12.00",2021-08-09T21:04:13.917Z,162854305391700
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:04:10.084Z,162854305008400
"Turn: A♣, J♠, 4♠ [7♣]",2021-08-09T21:04:08.264Z,162854304826400
"""Mo @ hOW39c8CLs"" calls 3.00",2021-08-09T21:04:07.453Z,162854304745300
"""bubbles @ rYQPN15HQa"" bets 3.00",2021-08-09T21:04:00.740Z,162854304074000
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:03:57.914Z,162854303791400
"Flop:  [A♣, J♠, 4♠]",2021-08-09T21:03:55.750Z,162854303575000
"""Mo @ hOW39c8CLs"" calls 5.00",2021-08-09T21:03:54.944Z,162854303494400
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:03:48.393Z,162854302839300
"""bubbles @ rYQPN15HQa"" raises to 5.00",2021-08-09T21:03:47.186Z,162854302718600
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:03:37.763Z,162854301776300
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:03:36.842Z,162854301684200
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:03:35.976Z,162854301597600
"""Mo @ hOW39c8CLs"" posts a big blind of 2.00",2021-08-09T21:03:33.763Z,162854301376309
"""antongeyyer @ al4PxvTw8i"" posts a small blind of 1.00",2021-08-09T21:03:33.763Z,162854301376308
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (237.50) | #5 ""antongeyyer @ al4PxvTw8i"" (541.50) | #6 ""Mo @ hOW39c8CLs"" (380.02) | #8 ""Chairwoman @ BlykkTcaIO"" (485.95) | #9 ""fry @ 50zmWBkrSR"" (133.87) | #10 ""HundredB @ EWTAOaS4Us"" (548.65)",2021-08-09T21:03:33.763Z,162854301376301
"-- starting hand #296  (No Limit Texas Hold'em) (dealer: ""bubbles @ rYQPN15HQa"") --",2021-08-09T21:03:33.763Z,162854301376300
"-- ending hand #295 --",2021-08-09T21:03:30.825Z,162854301082502
"""antongeyyer @ al4PxvTw8i"" collected 2.00 from pot",2021-08-09T21:03:30.825Z,162854301082501
"Uncalled bet of 1.00 returned to ""antongeyyer @ al4PxvTw8i""",2021-08-09T21:03:30.825Z,162854301082500
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:03:30.012Z,162854301001200
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:03:29.160Z,162854300916000
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:03:28.222Z,162854300822200
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:03:27.181Z,162854300718100
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:03:26.293Z,162854300629300
"""antongeyyer @ al4PxvTw8i"" posts a big blind of 2.00",2021-08-09T21:03:18.425Z,162854299842509
"""bubbles @ rYQPN15HQa"" posts a small blind of 1.00",2021-08-09T21:03:18.425Z,162854299842508
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (238.50) | #5 ""antongeyyer @ al4PxvTw8i"" (540.50) | #6 ""Mo @ hOW39c8CLs"" (380.02) | #8 ""Chairwoman @ BlykkTcaIO"" (485.95) | #9 ""fry @ 50zmWBkrSR"" (133.87) | #10 ""HundredB @ EWTAOaS4Us"" (548.65)",2021-08-09T21:03:18.425Z,162854299842501
"-- starting hand #295  (No Limit Texas Hold'em) (dealer: ""HundredB @ EWTAOaS4Us"") --",2021-08-09T21:03:18.425Z,162854299842500
"-- ending hand #294 --",2021-08-09T21:03:15.500Z,162854299550002
"""HundredB @ EWTAOaS4Us"" collected 20.00 from pot",2021-08-09T21:03:15.500Z,162854299550001
"Uncalled bet of 12.00 returned to ""HundredB @ EWTAOaS4Us""",2021-08-09T21:03:15.500Z,162854299550000
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:03:14.690Z,162854299469000
"""HundredB @ EWTAOaS4Us"" bets 12.00",2021-08-09T21:03:12.162Z,162854299216200
"Turn: 10♠, 4♥, Q♠ [5♠]",2021-08-09T21:03:07.507Z,162854298750700
"""bubbles @ rYQPN15HQa"" calls 4.00",2021-08-09T21:03:06.700Z,162854298670000
"""HundredB @ EWTAOaS4Us"" bets 4.00",2021-08-09T21:03:04.098Z,162854298409800
"Flop:  [10♠, 4♥, Q♠]",2021-08-09T21:03:00.703Z,162854298070300
"""bubbles @ rYQPN15HQa"" calls 6.00",2021-08-09T21:02:59.896Z,162854297989600
"""HundredB @ EWTAOaS4Us"" raises to 6.00",2021-08-09T21:02:51.976Z,162854297197600
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:02:49.201Z,162854296920100
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:02:43.811Z,162854296381100
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:02:42.917Z,162854296291700
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:02:41.989Z,162854296198900
"""bubbles @ rYQPN15HQa"" posts a big blind of 2.00",2021-08-09T21:02:36.916Z,162854295691609
"""HundredB @ EWTAOaS4Us"" posts a small blind of 1.00",2021-08-09T21:02:36.916Z,162854295691608
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (248.50) | #5 ""antongeyyer @ al4PxvTw8i"" (540.50) | #6 ""Mo @ hOW39c8CLs"" (380.02) | #8 ""Chairwoman @ BlykkTcaIO"" (485.95) | #9 ""fry @ 50zmWBkrSR"" (133.87) | #10 ""HundredB @ EWTAOaS4Us"" (538.65)",2021-08-09T21:02:36.916Z,162854295691601
"-- starting hand #294  (No Limit Texas Hold'em) (dealer: ""fry @ 50zmWBkrSR"") --",2021-08-09T21:02:36.916Z,162854295691600
"-- ending hand #293 --",2021-08-09T21:02:33.994Z,162854295399402
"""antongeyyer @ al4PxvTw8i"" collected 5.00 from pot",2021-08-09T21:02:33.994Z,162854295399401
"Uncalled bet of 4.00 returned to ""antongeyyer @ al4PxvTw8i""",2021-08-09T21:02:33.994Z,162854295399400
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:02:33.152Z,162854295315200
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:02:32.226Z,162854295222600
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:02:27.696Z,162854294769600
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:02:26.798Z,162854294679800
"""antongeyyer @ al4PxvTw8i"" raises to 6.00",2021-08-09T21:02:25.279Z,162854294527900
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:02:19.831Z,162854293983100
"""HundredB @ EWTAOaS4Us"" posts a big blind of 2.00",2021-08-09T21:02:19.259Z,162854293925909
"""fry @ 50zmWBkrSR"" posts a small blind of 1.00",2021-08-09T21:02:19.259Z,162854293925908
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (248.50) | #5 ""antongeyyer @ al4PxvTw8i"" (537.50) | #6 ""Mo @ hOW39c8CLs"" (380.02) | #8 ""Chairwoman @ BlykkTcaIO"" (485.95) | #9 ""fry @ 50zmWBkrSR"" (134.87) | #10 ""HundredB @ EWTAOaS4Us"" (540.65)",2021-08-09T21:02:19.259Z,162854293925901
"-- starting hand #293  (No Limit Texas Hold'em) (dealer: ""Chairwoman @ BlykkTcaIO"") --",2021-08-09T21:02:19.259Z,162854293925900
"-- ending hand #292 --",2021-08-09T21:02:16.314Z,162854293631402
"""HundredB @ EWTAOaS4Us"" collected 15.00 from pot",2021-08-09T21:02:16.314Z,162854293631401
"Uncalled bet of 5.00 returned to ""HundredB @ EWTAOaS4Us""",2021-08-09T21:02:16.314Z,162854293631400
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:02:15.503Z,162854293550300
"""HundredB @ EWTAOaS4Us"" bets 5.00",2021-08-09T21:02:12.997Z,162854293299700
"Turn: 3♥, 5♠, J♥ [Q♥]",2021-08-09T21:02:08.870Z,162854292887000
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:02:08.061Z,162854292806100
"""HundredB @ EWTAOaS4Us"" checks",2021-08-09T21:02:04.006Z,162854292400600
"Flop:  [3♥, 5♠, J♥]",2021-08-09T21:02:01.455Z,162854292145500
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:02:00.618Z,162854292061800
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T21:01:59.773Z,162854291977300
"""Mo @ hOW39c8CLs"" calls 6.00",2021-08-09T21:01:58.885Z,162854291888500
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:01:54.100Z,162854291410000
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:01:53.225Z,162854291322500
"""HundredB @ EWTAOaS4Us"" raises to 6.00",2021-08-09T21:01:52.358Z,162854291235800
"""fry @ 50zmWBkrSR"" posts a big blind of 2.00",2021-08-09T21:01:50.166Z,162854291016609
"""Chairwoman @ BlykkTcaIO"" posts a small blind of 1.00",2021-08-09T21:01:50.166Z,162854291016608
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (248.50) | #5 ""antongeyyer @ al4PxvTw8i"" (537.50) | #6 ""Mo @ hOW39c8CLs"" (386.02) | #8 ""Chairwoman @ BlykkTcaIO"" (486.95) | #9 ""fry @ 50zmWBkrSR"" (136.87) | #10 ""HundredB @ EWTAOaS4Us"" (531.65)",2021-08-09T21:01:50.166Z,162854291016601
"-- starting hand #292  (No Limit Texas Hold'em) (dealer: ""Mo @ hOW39c8CLs"") --",2021-08-09T21:01:50.166Z,162854291016600
"-- ending hand #291 --",2021-08-09T21:01:47.242Z,162854290724202
"""Chairwoman @ BlykkTcaIO"" collected 30.00 from pot",2021-08-09T21:01:47.242Z,162854290724201
"Uncalled bet of 30.00 returned to ""Chairwoman @ BlykkTcaIO""",2021-08-09T21:01:47.242Z,162854290724200
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T21:01:46.427Z,162854290642700
"""Chairwoman @ BlykkTcaIO"" bets 30.00",2021-08-09T21:01:44.784Z,162854290478400
"River: 10♦, J♦, K♠, 2♣ [A♠]",2021-08-09T21:01:37.579Z,162854289757900
"""Chairwoman @ BlykkTcaIO"" calls 6.00",2021-08-09T21:01:36.760Z,162854289676000
"""bubbles @ rYQPN15HQa"" bets 6.00",2021-08-09T21:01:29.711Z,162854288971100
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T21:01:26.360Z,162854288636000
"Turn: 10♦, J♦, K♠ [2♣]",2021-08-09T21:01:23.124Z,162854288312400
"""Chairwoman @ BlykkTcaIO"" calls 3.00",2021-08-09T21:01:22.317Z,162854288231700
"""bubbles @ rYQPN15HQa"" bets 3.00",2021-08-09T21:01:18.750Z,162854287875000
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T21:01:15.737Z,162854287573700
"Flop:  [10♦, J♦, K♠]",2021-08-09T21:01:13.971Z,162854287397100
"""Chairwoman @ BlykkTcaIO"" calls 5.00",2021-08-09T21:01:13.161Z,162854287316100
"""Mo @ hOW39c8CLs"" folds",2021-08-09T21:01:10.480Z,162854287048000
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T21:01:08.808Z,162854286880800
"""bubbles @ rYQPN15HQa"" raises to 5.00",2021-08-09T21:01:07.948Z,162854286794800
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T21:01:06.211Z,162854286621100
"""fry @ 50zmWBkrSR"" folds",2021-08-09T21:01:05.288Z,162854286528800
"""bubbles @ rYQPN15HQa"" posts a missed big blind of 2.00",2021-08-09T21:01:03.810Z,162854286381012
"""bubbles @ rYQPN15HQa"" posts a missing small blind of 1.00",2021-08-09T21:01:03.810Z,162854286381011
"""Chairwoman @ BlykkTcaIO"" posts a big blind of 2.00",2021-08-09T21:01:03.810Z,162854286381010
"""Mo @ hOW39c8CLs"" posts a small blind of 1.00",2021-08-09T21:01:03.810Z,162854286381009
"Player stacks: #4 ""bubbles @ rYQPN15HQa"" (263.50) | #5 ""antongeyyer @ al4PxvTw8i"" (537.50) | #6 ""Mo @ hOW39c8CLs"" (387.02) | #8 ""Chairwoman @ BlykkTcaIO"" (470.95) | #9 ""fry @ 50zmWBkrSR"" (136.87) | #10 ""HundredB @ EWTAOaS4Us"" (531.65)",2021-08-09T21:01:03.810Z,162854286381002
"-- starting hand #291  (No Limit Texas Hold'em) (dealer: ""antongeyyer @ al4PxvTw8i"") --",2021-08-09T21:01:03.810Z,162854286381001
"The player ""bubbles @ rYQPN15HQa"" joined the game with a stack of 263.50.",2021-08-09T21:01:03.810Z,162854286381000
"-- ending hand #290 --",2021-08-09T21:00:57.781Z,162854285778103
"""HundredB @ EWTAOaS4Us"" shows a 10♠, 9♠.",2021-08-09T21:00:57.781Z,162854285778102
"""Mo @ hOW39c8CLs"" collected 49.00 from pot with Pair, J's (combination: J♠, J♥, Q♥, 10♣, 6♦)",2021-08-09T21:00:57.781Z,162854285778101
"""Mo @ hOW39c8CLs"" shows a J♠, 10♣.",2021-08-09T21:00:57.781Z,162854285778100
"""Mo @ hOW39c8CLs"" calls 13.00",2021-08-09T21:00:56.972Z,162854285697200
"""HundredB @ EWTAOaS4Us"" bets 13.00",2021-08-09T21:00:51.542Z,162854285154200
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:00:47.869Z,162854284786900
"River: 6♦, Q♥, 5♣, 3♥ [J♥]",2021-08-09T21:00:44.091Z,162854284409100
"""HundredB @ EWTAOaS4Us"" checks",2021-08-09T21:00:43.282Z,162854284328200
"""Mo @ hOW39c8CLs"" checks",2021-08-09T21:00:40.600Z,162854284060000
